Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Jaccard Score Neoplastic,Jaccard Score Limfo,Jaccard Score Connective,Jaccard Score Dead,Jaccard Score Epithelia,Jaccard Score Void
1,1.5178707529951387,0.6469772942686695,1.3344941250172102,0.8458694496219957,0.4363333333333334,0.17033333333333334,0.11699999999999999,0.0,0.155,0.826
2,1.2677214619938504,0.8610320376320146,1.2167635003287458,0.8805764871423003,0.49300000000000005,0.18066666666666667,0.20033333333333334,0.005999999999999999,0.19000000000000003,0.8816666666666667
3,1.1923069719397257,0.8894075989483748,1.1723164986089742,0.8976839171938451,0.5353333333333333,0.2016666666666667,0.30833333333333335,0.053,0.3496666666666666,0.755
4,1.1620319957760976,0.9012504950764134,1.1546396653468463,0.9032814601239627,0.5543333333333335,0.20966666666666667,0.351,0.08266666666666667,0.48466666666666663,0.6333333333333333
5,1.1461611676506551,0.909955173615668,1.1433777994639467,0.9095282551184649,0.5646666666666667,0.21966666666666668,0.367,0.10733333333333334,0.5463333333333332,0.6366666666666667
6,1.1351560497772157,0.9169241125244577,1.1424110102733367,0.9076451584155025,0.5566666666666666,0.23299999999999998,0.36366666666666664,0.11533333333333333,0.566,0.6266666666666667
7,1.131611234144262,0.9177533752045611,1.1450516558600539,0.902241038936879,0.5436666666666667,0.24033333333333332,0.3713333333333333,0.14100000000000001,0.5843333333333333,0.6096666666666666
8,1.1255644973612757,0.9223407566767503,1.1343135081022846,0.9126607656157804,0.564,0.25966666666666666,0.37799999999999995,0.131,0.5863333333333333,0.6136666666666667
9,1.1217406027752943,0.9258654173614893,1.1283947205561466,0.9182106677035691,0.5833333333333333,0.353,0.38999999999999996,0.153,0.5963333333333333,0.614
10,1.1192327626313154,0.9283695141861452,1.1274482400134025,0.918372908338014,0.5786666666666667,0.36566666666666664,0.40700000000000003,0.14700000000000002,0.6113333333333334,0.6133333333333334
11,1.1146111802923693,0.9315564187860211,1.1248593670190805,0.9205481656309393,0.5926666666666667,0.363,0.4146666666666667,0.155,0.6206666666666666,0.614
12,1.1111940681120005,0.9344636504390146,1.1247557365825047,0.9201137296025994,0.5913333333333334,0.3673333333333333,0.4003333333333334,0.1466666666666667,0.6156666666666667,0.6136666666666667
13,1.1093101822572475,0.9359293546725431,1.1253383678194677,0.9192235635477654,0.5903333333333333,0.38366666666666666,0.4126666666666667,0.15733333333333333,0.616,0.6173333333333333
14,1.1068279587727858,0.9382365114704098,1.1213381975564876,0.9231123509196163,0.6046666666666667,0.3826666666666667,0.40700000000000003,0.15100000000000002,0.6246666666666667,0.6189999999999999
15,1.1039932362910656,0.9408350316555739,1.123033635268339,0.9212076143795439,0.5966666666666667,0.383,0.4136666666666667,0.15533333333333332,0.6323333333333333,0.6183333333333333
16,1.1022925125113248,0.9424020778143296,1.1233219258314666,0.9207038228135288,0.5923333333333333,0.38599999999999995,0.4043333333333334,0.15366666666666667,0.6263333333333333,0.6143333333333333
17,1.104524553519962,0.9398824229637194,1.1198605626529246,0.9241150999710596,0.61,0.397,0.4143333333333333,0.152,0.6403333333333334,0.6166666666666667
18,1.1010394507484704,0.9432050329899332,1.121999181521911,0.921913118497804,0.5983333333333333,0.3993333333333333,0.41,0.159,0.6376666666666667,0.6193333333333334
19,1.0998429982501776,0.9444031185225342,1.1201778878644035,0.9236509313217898,0.608,0.39200000000000007,0.41700000000000004,0.14933333333333332,0.638,0.6206666666666667
20,1.0977071484568566,0.9465935473530163,1.1213251608625767,0.9223689449541242,0.601,0.381,0.4246666666666667,0.15333333333333332,0.61,0.6156666666666667
21,1.0962042012264026,0.9477511880269898,1.1196492897800565,0.9239872364662504,0.6066666666666667,0.391,0.421,0.16033333333333333,0.6363333333333333,0.6193333333333334
22,1.0938149707279325,0.9502154382491336,1.119436417689905,0.9241626390859189,0.6063333333333333,0.39233333333333337,0.4206666666666667,0.15666666666666665,0.6293333333333334,0.6173333333333333
23,1.0948986068509416,0.9498556653727955,1.1215206250924112,0.9220261556034451,0.5856666666666667,0.39233333333333337,0.409,0.15966666666666665,0.621,0.6189999999999999
24,1.0937542072118633,0.9501621438942448,1.120102810365968,0.9234349909622132,0.6063333333333333,0.39799999999999996,0.41333333333333333,0.15933333333333333,0.628,0.6203333333333334
25,1.0915261962715985,0.9524037386807772,1.1199677302286002,0.92350227030503,0.606,0.39899999999999997,0.41933333333333334,0.16033333333333333,0.6313333333333333,0.6156666666666667
